,query_id,hit_id,hit_eval,hit_bitscore,hit_description
275,Mass_AKT_Aligned,NP_001304855.1,1.2e-31,119.7,serine/threonine-protein kinase N3 iso
276,Mass_AKT_Aligned,XP_054218800.1,1.2e-31,119.7,serine/threonine-protein kinase N3 iso
277,Mass_AKT_Aligned,XP_054208516.1,1.9e-31,119.1,microtubule-associated serine/threonin
278,Mass_AKT_Aligned,XP_054208523.1,1.9e-31,119.1,microtubule-associated serine/threonin
279,Mass_AKT_Aligned,XP_054208521.1,1.9e-31,119.1,microtubule-associated serine/threonin
280,Mass_AKT_Aligned,XP_054208513.1,1.9e-31,119.1,microtubule-associated serine/threonin
281,Mass_AKT_Aligned,XP_054208519.1,1.9e-31,119.1,microtubule-associated serine/threonin
282,Mass_AKT_Aligned,XP_054208524.1,1.9e-31,119.1,microtubule-associated serine/threonin
283,Mass_AKT_Aligned,XP_054208518.1,1.9e-31,119.1,microtubule-associated serine/threonin
284,Mass_AKT_Aligned,XP_054208522.1,1.9e-31,119.1,microtubule-associated serine/threonin
285,Mass_AKT_Aligned,XP_054208532.1,1.9e-31,119.1,microtubule-associated serine/threonin
286,Mass_AKT_Aligned,XP_054208533.1,1.9e-31,119.1,microtubule-associated serine/threonin
287,Mass_AKT_Aligned,XP_054208520.1,1.9e-31,119.1,microtubule-associated serine/threonin
288,Mass_AKT_Aligned,XP_054208514.1,1.9e-31,119.1,microtubule-associated serine/threonin
289,Mass_AKT_Aligned,NP_001158136.1,2.3e-31,118.8,microtubule-associated serine/threonin
290,Mass_AKT_Aligned,NP_001277155.1,2.3e-31,118.8,microtubule-associated serine/threonin
291,Mass_AKT_Aligned,NP_001284580.1,2.3e-31,118.8,microtubule-associated serine/threonin
292,Mass_AKT_Aligned,NP_001380453.1,2.3e-31,118.8,microtubule-associated serine/threonin
293,Mass_AKT_Aligned,NP_055998.1,2.3e-31,118.8,microtubule-associated serine/threonin
294,Mass_AKT_Aligned,NP_005299.1,3.1e-31,118.3,G protein-coupled receptor kinase 5 [H
295,Mass_AKT_Aligned,NP_001229786.1,5.7e-31,117.5,cAMP-dependent protein kinase catalyti
296,Mass_AKT_Aligned,NP_001004105.1,2.5e-30,115.3,G protein-coupled receptor kinase 6 is
297,Mass_AKT_Aligned,NP_001004106.1,2.5e-30,115.3,G protein-coupled receptor kinase 6 is
298,Mass_AKT_Aligned,NP_002073.2,2.5e-30,115.3,G protein-coupled receptor kinase 6 is
299,Mass_AKT_Aligned,NP_001091982.1,5.6e-30,114.2,cGMP-dependent protein kinase 1 isofor
300,Mass_AKT_Aligned,NP_006249.1,5.6e-30,114.2,cGMP-dependent protein kinase 1 isofor
301,Mass_AKT_Aligned,XP_054222272.1,7.3e-30,113.8,cGMP-dependent protein kinase 1 isofor
302,Mass_AKT_Aligned,XP_054222271.1,7.3e-30,113.8,cGMP-dependent protein kinase 1 isofor
303,Mass_AKT_Aligned,NP_001229789.1,2.5e-29,112.0,cAMP-dependent protein kinase catalyti
304,Mass_AKT_Aligned,NP_001229788.1,3.4e-29,111.6,cAMP-dependent protein kinase catalyti
305,Mass_AKT_Aligned,XP_054208436.1,8.1e-29,110.3,G protein-coupled receptor kinase 6 is
306,Mass_AKT_Aligned,XP_054208435.1,2.6e-28,108.6,G protein-coupled receptor kinase 6 is
307,Mass_AKT_Aligned,NP_001362489.1,3.8e-28,108.1,cAMP-dependent protein kinase catalyti
308,Mass_AKT_Aligned,XP_054208434.1,3.9e-28,108.0,G protein-coupled receptor kinase 6 is
309,Mass_AKT_Aligned,NP_002721.1,5.2e-28,107.6,cAMP-dependent protein kinase catalyti
310,Mass_AKT_Aligned,NP_001229342.1,8.9e-28,106.8,protein kinase C theta type isoform 2
311,Mass_AKT_Aligned,NP_001610.2,1.3e-27,106.3,beta-adrenergic receptor kinase 1 [Hom
312,Mass_AKT_Aligned,NP_002722.1,1.5e-27,106.1,cAMP-dependent protein kinase catalyti
313,Mass_AKT_Aligned,NP_001004056.1,1.7e-27,105.9,G protein-coupled receptor kinase 4 is
314,Mass_AKT_Aligned,NP_001356599.1,5.8e-27,104.2,ribosomal protein S6 kinase beta-1 iso
315,Mass_AKT_Aligned,NP_892027.2,6.3e-27,104.0,G protein-coupled receptor kinase 4 is
316,Mass_AKT_Aligned,NP_001362491.1,1.2e-26,103.2,cAMP-dependent protein kinase catalyti
317,Mass_AKT_Aligned,XP_054223794.1,1.4e-26,102.8,beta-adrenergic receptor kinase 1 isof
318,Mass_AKT_Aligned,NP_001362490.1,5.9e-26,100.8,cAMP-dependent protein kinase catalyti
319,Mass_AKT_Aligned,NP_997401.1,6.3e-26,100.7,cAMP-dependent protein kinase catalyti
320,Mass_AKT_Aligned,NP_005298.2,1.4e-25,99.6,G protein-coupled receptor kinase 4 is
321,Mass_AKT_Aligned,NP_001356600.1,2.6e-25,98.7,ribosomal protein S6 kinase beta-1 iso
322,Mass_AKT_Aligned,NP_001362493.1,3e-25,98.5,cAMP-dependent protein kinase catalyti
323,Mass_AKT_Aligned,NP_001362492.1,3.2e-25,98.3,cAMP-dependent protein kinase catalyti
324,Mass_AKT_Aligned,NP_001004057.1,5.2e-25,97.7,G protein-coupled receptor kinase 4 is
325,Mass_AKT_Aligned,NP_001350330.1,5.5e-25,97.6,cGMP-dependent protein kinase 2 isofor
326,Mass_AKT_Aligned,NP_006250.1,5.5e-25,97.6,cGMP-dependent protein kinase 2 isofor
327,Mass_AKT_Aligned,XP_054206480.1,5.5e-25,97.6,cGMP-dependent protein kinase 2 isofor
328,Mass_AKT_Aligned,XP_054206479.1,5.5e-25,97.6,cGMP-dependent protein kinase 2 isofor
329,Mass_AKT_Aligned,NP_002723.2,5e-24,94.4,cAMP-dependent protein kinase catalyti
330,Mass_AKT_Aligned,NP_001229787.1,2.2e-22,88.9,cAMP-dependent protein kinase catalyti
331,Mass_AKT_Aligned,NP_001362494.1,3.6e-22,88.2,cAMP-dependent protein kinase catalyti
332,Mass_AKT_Aligned,XP_054193676.1,3.8e-22,88.1,protein kinase C zeta type isoform X17
333,Mass_AKT_Aligned,NP_001006945.1,4.2e-22,88.0,ribosomal protein S6 kinase alpha-4 is
334,Mass_AKT_Aligned,NP_001287731.1,4.2e-22,88.0,ribosomal protein S6 kinase alpha-4 is
335,Mass_AKT_Aligned,NP_003933.1,4.2e-22,88.0,ribosomal protein S6 kinase alpha-4 is
336,Mass_AKT_Aligned,NP_001229791.1,1.2e-21,86.5,cAMP-dependent protein kinase catalyti
337,Mass_AKT_Aligned,NP_001309162.1,4.6e-19,77.9,ribosomal protein S6 kinase alpha-5 is
338,Mass_AKT_Aligned,NP_001309165.1,1.2e-18,76.5,ribosomal protein S6 kinase alpha-5 is
339,Mass_AKT_Aligned,XP_054205768.1,1.8e-18,76.0,G protein-coupled receptor kinase 4 is
340,Mass_AKT_Aligned,XP_054205769.1,1.8e-18,76.0,G protein-coupled receptor kinase 4 is
341,Mass_AKT_Aligned,XP_054205772.1,1.8e-18,76.0,G protein-coupled receptor kinase 4 is
342,Mass_AKT_Aligned,XP_054193675.1,5.4e-18,74.4,protein kinase C zeta type isoform X16
343,Mass_AKT_Aligned,NP_002920.1,6.8e-18,74.0,rhodopsin kinase GRK1 [Homo sapiens]
344,Mass_AKT_Aligned,XP_054205770.1,1.1e-17,73.4,G protein-coupled receptor kinase 4 is
345,Mass_AKT_Aligned,XP_054205773.1,1.4e-16,69.6,G protein-coupled receptor kinase 4 is
346,Mass_AKT_Aligned,NP_005035.1,4.4e-16,68.0,cAMP-dependent protein kinase catalyti
347,Mass_AKT_Aligned,NP_001337269.1,5.9e-14,60.9,serine/threonine-protein kinase LATS1
348,Mass_AKT_Aligned,NP_001337321.1,5.9e-14,60.9,serine/threonine-protein kinase LATS1
349,Mass_AKT_Aligned,NP_004681.1,5.9e-14,60.9,serine/threonine-protein kinase LATS1
350,Mass_AKT_Aligned,XP_054212722.1,5.9e-14,60.9,serine/threonine-protein kinase LATS1
351,Mass_AKT_Aligned,NP_001269414.1,6e-14,60.9,cGMP-dependent protein kinase 2 isofor
352,Mass_AKT_Aligned,NP_001349707.1,1.1e-13,60.0,G protein-coupled receptor kinase 3 is
353,Mass_AKT_Aligned,XP_054236418.1,8.9e-13,57.0,3-phosphoinositide-dependent protein k
354,Mass_AKT_Aligned,NP_055387.2,2.4e-12,55.6,serine/threonine-protein kinase LATS2
355,Mass_AKT_Aligned,XP_054230417.1,2.4e-12,55.6,serine/threonine-protein kinase LATS2
356,Mass_AKT_Aligned,XP_054230418.1,2.4e-12,55.6,serine/threonine-protein kinase LATS2
357,Mass_AKT_Aligned,XP_054230419.1,2.4e-12,55.6,serine/threonine-protein kinase LATS2
358,Mass_AKT_Aligned,XP_054230421.1,2.4e-12,55.6,serine/threonine-protein kinase LATS2
359,Mass_AKT_Aligned,XP_054230420.1,2.4e-12,55.6,serine/threonine-protein kinase LATS2
360,Mass_AKT_Aligned,XP_054205780.1,2e-09,45.9,G protein-coupled receptor kinase 4 is
361,Mass_AKT_Aligned,XP_054205778.1,5.4e-09,44.5,G protein-coupled receptor kinase 4 is
362,Mass_AKT_Aligned,NP_001397983.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
363,Mass_AKT_Aligned,NP_006026.3,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
364,Mass_AKT_Aligned,XP_054233068.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
365,Mass_AKT_Aligned,XP_054233067.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
366,Mass_AKT_Aligned,XP_054233065.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
367,Mass_AKT_Aligned,XP_054233066.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
368,Mass_AKT_Aligned,XP_054233069.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
369,Mass_AKT_Aligned,XP_054233064.1,1.2e-08,43.3,serine/threonine-protein kinase MRCK b
370,Mass_AKT_Aligned,XP_054205777.1,4.5e-08,41.4,G protein-coupled receptor kinase 4 is
371,Mass_AKT_Aligned,NP_631948.1,8e-08,40.6,rhodopsin kinase GRK7 [Homo sapiens]
372,Mass_AKT_Aligned,NP_001275693.1,3.6e-07,38.4,myotonin-protein kinase isoform 5 [Hom
373,Mass_AKT_Aligned,NP_001411092.1,3.6e-07,38.4,myotonin-protein kinase isoform 10 [Ho
374,Mass_AKT_Aligned,NP_001352948.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
375,Mass_AKT_Aligned,NP_001352939.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
376,Mass_AKT_Aligned,NP_001352940.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
377,Mass_AKT_Aligned,NP_001374479.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
378,Mass_AKT_Aligned,NP_001380943.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
379,Mass_AKT_Aligned,NP_003598.2,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
380,Mass_AKT_Aligned,NP_055641.3,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
381,Mass_AKT_Aligned,XP_054195215.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
382,Mass_AKT_Aligned,XP_054195217.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
383,Mass_AKT_Aligned,XP_054195220.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
384,Mass_AKT_Aligned,XP_054195227.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
385,Mass_AKT_Aligned,XP_054195230.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
386,Mass_AKT_Aligned,XP_054195228.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
387,Mass_AKT_Aligned,XP_054195224.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
388,Mass_AKT_Aligned,XP_054195229.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
389,Mass_AKT_Aligned,XP_054195232.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
390,Mass_AKT_Aligned,XP_054195218.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
391,Mass_AKT_Aligned,XP_054195221.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
392,Mass_AKT_Aligned,XP_054195219.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
393,Mass_AKT_Aligned,XP_054195231.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
394,Mass_AKT_Aligned,XP_054195223.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
395,Mass_AKT_Aligned,XP_054195222.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
396,Mass_AKT_Aligned,XP_054195216.1,1.9e-06,36.0,serine/threonine-protein kinase MRCK a
397,Mass_AKT_Aligned,NP_001193928.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
398,Mass_AKT_Aligned,NP_009105.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
399,Mass_AKT_Aligned,XP_054226823.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
400,Mass_AKT_Aligned,XP_054226824.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
401,Mass_AKT_Aligned,XP_054226825.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
402,Mass_AKT_Aligned,XP_054226831.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
403,Mass_AKT_Aligned,XP_054226832.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
404,Mass_AKT_Aligned,XP_054226826.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
405,Mass_AKT_Aligned,XP_054226830.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
406,Mass_AKT_Aligned,XP_054226829.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
407,Mass_AKT_Aligned,XP_054226827.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
408,Mass_AKT_Aligned,XP_054226828.1,2.5e-06,35.6,citron Rho-interacting kinase isoform
409,Mass_AKT_Aligned,NP_005397.1,2.4e-05,32.3,rho-associated protein kinase 1 [Homo
410,Mass_AKT_Aligned,XP_054226402.1,0.00021,29.2,ribosomal protein S6 kinase alpha-4 is
411,Mass_AKT_Aligned,NP_001337268.1,0.00021,29.2,serine/threonine-protein kinase LATS1
412,Mass_AKT_Aligned,XP_054212728.1,0.00021,29.2,serine/threonine-protein kinase LATS1
413,Mass_AKT_Aligned,XP_054212720.1,0.00021,29.2,serine/threonine-protein kinase LATS1
414,Mass_AKT_Aligned,XP_054212719.1,0.00021,29.2,serine/threonine-protein kinase LATS1
415,Mass_AKT_Aligned,XP_054212721.1,0.00021,29.2,serine/threonine-protein kinase LATS1
416,Mass_AKT_Aligned,NP_001309157.1,0.00022,29.1,ribosomal protein S6 kinase alpha-5 is
417,Mass_AKT_Aligned,NP_001229790.1,0.00023,29.1,cAMP-dependent protein kinase catalyti
418,Mass_AKT_Aligned,NP_001305867.1,0.00041,28.2,ribosomal protein S6 kinase alpha-2 is
419,Mass_AKT_Aligned,XP_054212166.1,0.00041,28.2,ribosomal protein S6 kinase alpha-2 is
420,Mass_AKT_Aligned,XP_054226401.1,0.00043,28.2,ribosomal protein S6 kinase alpha-4 is
421,Mass_AKT_Aligned,XP_054226403.1,0.00044,28.2,ribosomal protein S6 kinase alpha-4 is
422,Mass_AKT_Aligned,NP_001411091.1,0.0017,26.2,myotonin-protein kinase isoform 14 [Ho
423,Mass_AKT_Aligned,NP_001411094.1,0.0017,26.2,myotonin-protein kinase isoform 11 [Ho
424,Mass_AKT_Aligned,NP_001411097.1,0.0017,26.2,myotonin-protein kinase isoform 15 [Ho
425,Mass_AKT_Aligned,NP_001075029.1,0.0069,24.2,myotonin-protein kinase isoform 3 [Hom
426,Mass_AKT_Aligned,NP_001075031.1,0.0069,24.2,myotonin-protein kinase isoform 4 [Hom
427,Mass_AKT_Aligned,NP_001411098.1,0.0069,24.2,myotonin-protein kinase isoform 13 [Ho
428,Mass_AKT_Aligned,NP_001075032.1,0.0074,24.1,myotonin-protein kinase isoform 1 [Hom
429,Mass_AKT_Aligned,NP_001339328.1,0.015,23.0,serine/threonine-protein kinase 33 iso
430,Mass_AKT_Aligned,XP_054225690.1,0.015,23.0,serine/threonine-protein kinase 33 iso
431,Mass_AKT_Aligned,XP_054225692.1,0.015,23.0,serine/threonine-protein kinase 33 iso
432,Mass_AKT_Aligned,XP_054225693.1,0.015,23.0,serine/threonine-protein kinase 33 iso
433,Mass_AKT_Aligned,XP_054225691.1,0.015,23.0,serine/threonine-protein kinase 33 iso
434,Mass_AKT_Aligned,XP_054225694.1,0.015,23.0,serine/threonine-protein kinase 33 iso
435,Mass_AKT_Aligned,XP_054194066.1,0.018,22.8,ribosomal protein S6 kinase alpha-1 is
436,Mass_AKT_Aligned,NP_001275990.1,0.03,22.0,serine/threonine-protein kinase 33 iso
437,Mass_AKT_Aligned,NP_001339316.1,0.03,22.0,serine/threonine-protein kinase 33 iso
438,Mass_AKT_Aligned,NP_001339319.1,0.03,22.0,serine/threonine-protein kinase 33 iso
439,Mass_AKT_Aligned,NP_001339320.1,0.03,22.0,serine/threonine-protein kinase 33 iso
440,Mass_AKT_Aligned,NP_001339321.1,0.03,22.0,serine/threonine-protein kinase 33 iso
441,Mass_AKT_Aligned,NP_001339322.1,0.03,22.0,serine/threonine-protein kinase 33 iso
442,Mass_AKT_Aligned,NP_001339318.1,0.03,22.0,serine/threonine-protein kinase 33 iso
443,Mass_AKT_Aligned,NP_001339317.1,0.03,22.0,serine/threonine-protein kinase 33 iso
444,Mass_AKT_Aligned,NP_112168.1,0.03,22.0,serine/threonine-protein kinase 33 iso
445,Mass_AKT_Aligned,XP_054225658.1,0.03,22.0,serine/threonine-protein kinase 33 iso
446,Mass_AKT_Aligned,XP_054225659.1,0.03,22.0,serine/threonine-protein kinase 33 iso
447,Mass_AKT_Aligned,XP_054225661.1,0.03,22.0,serine/threonine-protein kinase 33 iso
448,Mass_AKT_Aligned,XP_054225662.1,0.03,22.0,serine/threonine-protein kinase 33 iso
449,Mass_AKT_Aligned,XP_054225663.1,0.03,22.0,serine/threonine-protein kinase 33 iso
450,Mass_AKT_Aligned,XP_054225665.1,0.03,22.0,serine/threonine-protein kinase 33 iso
451,Mass_AKT_Aligned,XP_054225666.1,0.03,22.0,serine/threonine-protein kinase 33 iso
452,Mass_AKT_Aligned,XP_054225667.1,0.03,22.0,serine/threonine-protein kinase 33 iso
453,Mass_AKT_Aligned,XP_054225669.1,0.03,22.0,serine/threonine-protein kinase 33 iso
454,Mass_AKT_Aligned,XP_054225671.1,0.03,22.0,serine/threonine-protein kinase 33 iso
455,Mass_AKT_Aligned,XP_054225674.1,0.03,22.0,serine/threonine-protein kinase 33 iso
456,Mass_AKT_Aligned,XP_054225675.1,0.03,22.0,serine/threonine-protein kinase 33 iso
457,Mass_AKT_Aligned,XP_054225676.1,0.03,22.0,serine/threonine-protein kinase 33 iso
458,Mass_AKT_Aligned,XP_054225677.1,0.03,22.0,serine/threonine-protein kinase 33 iso
459,Mass_AKT_Aligned,XP_054225678.1,0.03,22.0,serine/threonine-protein kinase 33 iso
460,Mass_AKT_Aligned,XP_054225679.1,0.03,22.0,serine/threonine-protein kinase 33 iso
461,Mass_AKT_Aligned,XP_054225680.1,0.03,22.0,serine/threonine-protein kinase 33 iso
462,Mass_AKT_Aligned,XP_054225668.1,0.03,22.0,serine/threonine-protein kinase 33 iso
463,Mass_AKT_Aligned,XP_054225664.1,0.03,22.0,serine/threonine-protein kinase 33 iso
464,Mass_AKT_Aligned,XP_054225672.1,0.03,22.0,serine/threonine-protein kinase 33 iso
465,Mass_AKT_Aligned,XP_054225660.1,0.03,22.0,serine/threonine-protein kinase 33 iso
466,Mass_AKT_Aligned,XP_054225670.1,0.03,22.0,serine/threonine-protein kinase 33 iso
467,Mass_AKT_Aligned,XP_054225673.1,0.03,22.0,serine/threonine-protein kinase 33 iso
468,Mass_AKT_Aligned,XP_054236419.1,0.032,21.9,3-phosphoinositide-dependent protein k
469,Mass_AKT_Aligned,XP_054205775.1,0.062,21.0,G protein-coupled receptor kinase 4 is
470,Mass_AKT_Aligned,XP_054205774.1,0.062,21.0,G protein-coupled receptor kinase 4 is
471,Mass_AKT_Aligned,NP_004841.2,0.14,19.8,rho-associated protein kinase 2 isofor
472,Mass_AKT_Aligned,XP_054200614.1,0.14,19.8,rho-associated protein kinase 2 isofor
473,Mass_AKT_Aligned,XP_054200615.1,0.14,19.8,rho-associated protein kinase 2 isofor
474,Mass_AKT_Aligned,NP_001248745.1,0.2,19.3,3-phosphoinositide-dependent protein k
475,Mass_AKT_Aligned,NP_002604.1,0.2,19.3,3-phosphoinositide-dependent protein k
476,Mass_AKT_Aligned,XP_054205776.1,2.9,15.5,G protein-coupled receptor kinase 4 is
0,Mass_AKT_Aligned,ETO23989.1,1.2e-82,287.4,hypothetical protein RFI_13168 [Reticulomy
1,Mass_AKT_Aligned,ETO18430.1,1.3e-50,180.9,hypothetical protein RFI_18831 [Reticulomy
2,Mass_AKT_Aligned,ETO27877.1,1.8e-42,154.0,RAC-beta serine/threonine-protein kinase-A
3,Mass_AKT_Aligned,ETO23692.1,1.8e-37,137.3,hypothetical protein RFI_13487 [Reticulomy
4,Mass_AKT_Aligned,ETO24530.1,8.7e-34,125.1,"protein kinase, cAMP-dependent, catalytic"
5,Mass_AKT_Aligned,ETN99595.1,6.3e-30,112.3,hypothetical protein RFI_37875 [Reticulomy
6,Mass_AKT_Aligned,ETO36644.1,2.4e-29,110.3,hypothetical protein RFI_00420 [Reticulomy
7,Mass_AKT_Aligned,ETO31793.1,2.4e-18,73.8,hypothetical protein RFI_05326 [Reticulomy
8,Mass_AKT_Aligned,ETO10334.1,1.1e-16,68.3,"serine/threonine protein kinase, partial ["
9,Mass_AKT_Aligned,ETO20851.1,9.1e-12,52.0,"protein kinase, cGMP-dependent, type I, pa"
10,Mass_AKT_Aligned,ETO10467.1,3.3e-10,46.8,hypothetical protein RFI_26913 [Reticulomy
11,Mass_AKT_Aligned,ETO21570.1,1.4e-09,44.7,"cGMP-dependent protein kinase 2, partial ["
12,Mass_AKT_Aligned,ETN98026.1,1.9e-05,31.0,"hypothetical protein RFI_39495, partial [R"
13,Mass_AKT_Aligned,ETO35905.1,0.00018,27.7,hypothetical protein RFI_01158 [Reticulomy
14,Mass_AKT_Aligned,ETO06296.1,0.00043,26.5,hypothetical protein RFI_31100 [Reticulomy
15,Mass_AKT_Aligned,ETO33317.1,0.0013,24.8,"hypothetical protein RFI_03789, partial [R"
16,Mass_AKT_Aligned,ETO18691.1,0.0086,22.2,hypothetical protein RFI_18561 [Reticulomy
0,Mass_AKT_Aligned,XP_005538470.1,2.3e-67,233.6,similar to ribosomal protein S6 kinase
1,Mass_AKT_Aligned,XP_005537943.1,1.2e-21,81.7,DBF2-related serine/threonine kinase O
2,Mass_AKT_Aligned,XP_005539325.1,6.2e-11,46.1,serine/threonine kinase KIN82 [Cyanidi
3,Mass_AKT_Aligned,XP_005535774.1,2.4e-09,40.8,similar to serine/threonine protein ki
0,Mass_AKT_Aligned,XP_005707913.1,2.5e-71,247.3,serine/threonine protein kinase [Galdi
1,Mass_AKT_Aligned,XP_005707714.1,1.6e-41,148.4,serine/threonine protein kinase [Galdi
2,Mass_AKT_Aligned,XP_005708406.1,1.2e-32,118.9,serine/threonine protein kinase [Galdi
3,Mass_AKT_Aligned,XP_005707841.1,1.9e-19,75.0,serine/threonine protein kinase [Galdi
4,Mass_AKT_Aligned,XP_005708474.1,4.7e-14,57.1,serine/threonine protein kinase [Galdi
5,Mass_AKT_Aligned,XP_005707598.1,1.4e-09,42.2,serine/threonine protein kinase [Galdi
6,Mass_AKT_Aligned,XP_005706850.1,0.00019,25.2,"serine/threonine protein kinase, auror"
7,Mass_AKT_Aligned,XP_005709164.1,0.15,15.6,"serine/threonine protein kinase, auror"
8,Mass_AKT_Aligned,XP_005705292.1,0.31,14.5,serine/threonine protein kinase [Galdi
9,Mass_AKT_Aligned,XP_005707102.1,2.0,11.8,"serine/threonine protein kinase, auror"
0,Mass_AKT_Aligned,XP_005714203.1,1.7e-30,112.2,Serine/threonine protein kinase [Chond
1,Mass_AKT_Aligned,XP_005716936.1,4.1e-18,71.0,Serine/threonine protein kinase [Chond
2,Mass_AKT_Aligned,XP_005711073.1,3.6e-17,67.9,Serine/threonine protein kinase Nuclea
3,Mass_AKT_Aligned,XP_005715366.1,7.1e-15,60.3,unnamed protein product [Chondrus cris
4,Mass_AKT_Aligned,XP_005713970.1,2.8e-12,51.7,Serine/threonine protein kinase [Chond
5,Mass_AKT_Aligned,XP_005711380.1,2.9e-12,51.6,Serine/threonine protein kinase [Chond
6,Mass_AKT_Aligned,XP_005718402.1,3.2e-09,41.5,Serine/threonine protein kinase [Chond
0,Mass_AKT_Aligned,XP_002176743.1,4.8e-45,160.6,"predicted protein, partial [Phaeodacty"
0,Mass_AKT_Aligned,XP_012894137.1,1.5e-91,314.3,uncharacterized protein [Blastocystis
1,Mass_AKT_Aligned,XP_012898618.1,1e-71,248.4,uncharacterized protein [Blastocystis
2,Mass_AKT_Aligned,XP_012897450.1,1e-39,142.1,uncharacterized protein [Blastocystis
3,Mass_AKT_Aligned,XP_012895685.1,2e-39,141.1,uncharacterized protein [Blastocystis
4,Mass_AKT_Aligned,XP_012895420.1,5.5e-19,73.2,uncharacterized protein [Blastocystis
0,Mass_AKT_Aligned,XP_005856071.1,6.9e-69,238.2,protein kinase [Nannochloropsis gadita
1,Mass_AKT_Aligned,XP_005855011.1,3.9e-38,136.0,"uncharacterized protein NGA_0383000, p"
